N,Iterative,Recursive,Dynamic Programming
2848,0.000792,-,0.000042
2849,0.000750,-,0.000042
2850,0.000792,-,0.000000
2851,0.000791,-,0.000000
2852,0.000833,-,0.000000
2853,0.000792,-,0.000000
2854,0.000791,-,0.000000
2855,0.000792,-,0.000000
2856,0.000791,-,0.000000
2857,0.000792,-,0.000000
2858,0.000791,-,0.000042
2859,0.000791,-,0.000041
2860,0.000792,-,0.000000
2861,0.000750,-,0.000041
2862,0.000792,-,0.000000
2863,0.000792,-,0.000041
2864,0.000792,-,0.000041
2865,0.000750,-,0.000042
2866,0.000792,-,0.000000
2867,0.000750,-,0.000042
2868,0.000792,-,0.000042
2869,0.000792,-,0.000000
2870,0.000792,-,0.000000
2871,0.000791,-,0.000041
2872,0.000791,-,0.000000
2873,0.000792,-,0.000042
2874,0.000834,-,0.000000
2875,0.000792,-,0.000000
2876,0.000791,-,0.000000
2877,0.000792,-,0.000000
2878,0.000792,-,0.000000
2879,0.000792,-,0.000000
2880,0.000792,-,0.000042
2881,0.000791,-,0.000000
2882,0.000791,-,0.000000
2883,0.000750,-,0.000000
2884,0.000792,-,0.000000
2885,0.000792,-,0.000042
2886,0.000791,-,0.000000
2887,0.000791,-,0.000000
2888,0.000792,-,0.000000
2889,0.000750,-,0.000042
2890,0.000792,-,0.000000
2891,0.000792,-,0.000000
2892,0.000792,-,0.000000
2893,0.000792,-,0.000000
2894,0.000792,-,0.000000
2895,0.000792,-,0.000000
2896,0.000791,-,0.000000
2897,0.000833,-,0.000000
2898,0.000792,-,0.000000
2899,0.000791,-,0.000000
2900,0.000791,-,0.000000
2901,0.000791,-,0.000000
2902,0.000791,-,0.000250
2903,0.000917,-,0.000000
2904,0.000792,-,0.000042
2905,0.000792,-,0.000000
2906,0.000834,-,0.000000
2907,0.000792,-,0.000042
2908,0.000792,-,0.000041
2909,0.000834,-,0.000000
2910,0.000834,-,0.000042
2911,0.000792,-,0.000000
2912,0.000791,-,0.000042
2913,0.000792,-,0.000041
2914,0.000792,-,0.000042
2915,0.000792,-,0.000000
2916,0.000792,-,0.000000
2917,0.000834,-,0.000042
2918,0.000791,-,0.000042
2919,0.000791,-,0.000000
2920,0.000792,-,0.000000
2921,0.000791,-,0.000000
2922,0.000791,-,0.000000
2923,0.000791,-,0.000000
2924,0.000791,-,0.000041
2925,0.000792,-,0.000042
2926,0.000791,-,0.000000
2927,0.000791,-,0.000000
2928,0.000792,-,0.000041
2929,0.000792,-,0.000041
2930,0.000792,-,0.000041
2931,0.000792,-,0.000000
2932,0.000792,-,0.000041
2933,0.000792,-,0.000042
2934,0.000833,-,0.000000
2935,0.000791,-,0.000042
2936,0.000833,-,0.000000
2937,0.000834,-,0.000042
2938,0.000792,-,0.000000
2939,0.000834,-,0.000042
2940,0.000833,-,0.000000
2941,0.000792,-,0.000042
2942,0.000791,-,0.000041
2943,0.000792,-,0.000042
2944,0.000833,-,0.000041
2945,0.000834,-,0.000042
2946,0.000833,-,0.000000
2947,0.000791,-,0.000000
2948,0.000791,-,0.000000
2949,0.000833,-,0.000000
2950,0.000833,-,0.000000
2951,0.000791,-,0.000000
2952,0.000833,-,0.000042
2953,0.000833,-,0.000000
2954,0.000875,-,0.000042
2955,0.000834,-,0.000000
2956,0.000834,-,0.000000
2957,0.000833,-,0.000000
2958,0.000792,-,0.000000
2959,0.000792,-,0.000000
2960,0.000833,-,0.000000
2961,0.000833,-,0.000000
2962,0.000792,-,0.000042
2963,0.000833,-,0.000000
2964,0.000875,-,0.000000
2965,0.000791,-,0.000000
2966,0.000833,-,0.000000
2967,0.000791,-,0.000041
2968,0.000792,-,0.000000
2969,0.000792,-,0.000000
2970,0.000792,-,0.000042
2971,0.000791,-,0.000042
2972,0.000833,-,0.000000
2973,0.000791,-,0.000000
2974,0.000833,-,0.000000
2975,0.000791,-,0.000000
2976,0.000791,-,0.000000
2977,0.000833,-,0.000042
2978,0.000792,-,0.000000
2979,0.000834,-,0.000000
2980,0.000791,-,0.000000
2981,0.000792,-,0.000000
2982,0.000917,-,0.000000
2983,0.000792,-,0.000042
2984,0.000833,-,0.000041
2985,0.000833,-,0.000000
2986,0.000792,-,0.000042
2987,0.000834,-,0.000000
2988,0.000833,-,0.000042
2989,0.000833,-,0.000000
2990,0.000834,-,0.000042
2991,0.000791,-,0.000041
2992,0.000833,-,0.000000
2993,0.000792,-,0.000000
2994,0.000834,-,0.000041
2995,0.000834,-,0.000042
2996,0.000833,-,0.000041
2997,0.000792,-,0.000042
2998,0.000791,-,0.000041
2999,0.000834,-,0.000042
3000,0.000791,-,0.000000
